controlPeak1_dprom	0.0463496466528158
controlPeak1_polyA	0.0224490381719016
controlPeak2_dprom	0.563389718559249
controlPeak2_polyA	0.933098782820961
controlPeak3_dprom	0.735012022780211
controlPeak3_polyA	0.933098782820961
Ci_1_dprom	0.991701937759822
Ci_1_polyA	0.294824015999284
Prom_dprom	0.969168112756378
Prom_polyA	0.173470127487869
C1_dprom_dAB	0.180360773966842
C1_dprom_dA	0.0119183914244373
C1_dprom_dB	0.0256722692947948
C1_dprom_dprom	3.75105599069204e-05
C1_dprom_polyA	0.231760799948843
C2_dprom	0.889533720732577
C2_polyA	0.437743987340413
C3_dprom	0.994720021472715
C3_polyA	0.102577085279325
C4_enhA_dprom	0.969168112756378
C4_enhA_polyA	0.7618531749213
C5_Badj_dprom	0.635445568550298
C5_Badj_polyA	0.179868298493007
C6_enhB_dprom	0.957440191407371
C6_enhB_polyA	0.317727800757129
